Depth,ScanRows,ScanColumns,ScanLargest,BuildSquare,SpiralIn,SpiralInSquare,SpiralOut,SpiralOutSquare,FrameFirstRows,FrameFirstColumns,FrameLastRows,FrameLastColumns
53,28.653698975572155,28.653698975572155,33.84459328745821,28.179601711585832,37.37011040512823,37.37011040512823,37.381298378750415,37.381298378750415,38.21520844514248,38.21520844514248,41.092960097783674,41.092960097783674
54,28.995532173156775,28.995532173156775,34.21391443396763,28.502833501306455,37.621512845930255,37.621512845930255,37.66431982111135,37.66431982111135,38.3996640963139,38.3996640963139,41.375901616481315,41.375901616481315
55,29.3347674218481,29.3347674218481,34.58081093583097,28.823345777039037,37.82327927011009,37.82327927011009,37.94434633473281,37.94434633473281,38.52224927444611,38.52224927444611,41.65584882875049,41.65584882875049
56,29.67138790275179,29.67138790275179,34.94526790577497,29.141120251982116,37.96947844209038,37.96947844209038,38.2213559719587,38.2213559719587,38.57153843341834,38.57153843341834,41.932779779890154,41.932779779890154
57,30.005376600072466,30.005376600072466,35.30727029676713,30.082364227564028,38.05249078863032,38.05249078863032,39.73242877228333,39.73242877228333,38.529612043349985,38.529612043349985,43.44381346572234,43.44381346572234
58,30.33671629725042,30.33671629725042,35.666802899009426,30.397382388963322,38.06097985333058,38.06097985333058,40.00331187328513,40.00331187328513,38.36200984899456,38.36200984899456,43.71461879054695,43.71461879054695
59,30.6653895730026,30.6653895730026,36.02385033686505,30.70962549352292,37.97212171690667,37.97212171690667,40.27111061327918,40.27111061327918,37.97212171690667,37.97212171690667,43.98234035245383,43.98234035245383
60,30.991378797268396,30.991378797268396,35.53932298685288,31.019074562700283,37.71358995086361,37.71358995086361,40.53580179372406,40.53580179372406,37.71358995086361,37.71358995086361,44.24695494620099,44.24695494620099
61,31.31466612705576,31.31466612705576,35.89390027769423,31.325710377879574,38.13060490005666,38.13060490005666,40.79736188631625,40.79736188631625,38.13060490005666,38.13060490005666,44.50843903687979,44.50843903687979
62,31.635233502183013,31.635233502183013,36.24596088966577,31.629513475419543,38.54547599847423,38.54547599847423,41.0557670255306,41.0557670255306,38.54547599847423,38.54547599847423,44.7667687524534,44.7667687524534
63,31.953062640916116,31.953062640916116,36.5954889334882,31.93046414157274,38.95819111452719,38.95819111452719,41.3109930009409,41.3109930009409,38.95819111452719,38.95819111452719,45.02191987607543,45.02191987607543
64,31.596123079047572,31.596123079047572,36.94246834099759,32.228542407269686,39.368738007629716,39.368738007629716,41.56301524931294,41.56301524931294,39.368738007629716,39.368738007629716,45.27386783818221,45.27386783818221
65,32.46524631819861,32.46524631819861,37.28688286170785,33.16013969152212,39.77710432622476,39.77710432622476,43.04872289991576,43.04872289991576,39.77710432622476,39.77710432622476,45.52258770834865,45.52258770834865
66,32.78034566942857,32.78034566942857,37.62871605929247,33.45532532701799,40.18327760577276,40.18327760577276,43.29423825263112,43.29423825263112,40.18327760577276,40.18327760577276,45.76805418689949,45.76805418689949
67,33.092669327109675,33.092669327109675,37.967951307983796,33.747597836395244,40.58724526670306,40.58724526670306,43.53647417045147,43.53647417045147,40.58724526670306,40.58724526670306,46.01024159626593,46.01024159626593
68,33.402198319950315,33.402198319950315,38.304571788887486,34.036936451918706,40.98899461232659,40.98899461232659,43.77540459300923,43.77540459300923,40.98899461232659,40.98899461232659,46.249123872078655,46.249123872078655
69,33.70891343648189,33.70891343648189,38.63856048620816,34.323320128235906,41.388512826709,41.388512826709,44.011003063898556,44.011003063898556,41.388512826709,41.388512826709,46.48467455398509,46.48467455398509
70,34.01279522010809,34.01279522010809,38.969900183386116,34.606727536420294,41.78578697250288,41.78578697250288,44.24324272120853,44.24324272120853,41.78578697250288,41.78578697250288,46.71686677618246,46.71686677618246
71,34.313823964026014,34.313823964026014,39.2985734591383,34.88713705784886,42.18080398873818,42.18080398873818,44.472096287759484,44.472096287759484,42.18080398873818,42.18080398873818,48.18247937771838,48.18247937771838
72,34.611979706011724,34.611979706011724,39.62456268340409,35.1645267779092,42.573550688569384,42.573550688569384,44.69753606103248,44.69753606103248,42.573550688569384,42.573550688569384,48.407848913136405,48.407848913136405
73,34.90724222306845,34.90724222306845,39.947850013191456,36.086244546138744,42.964013756978346,42.964013756978346,46.15627004187209,46.15627004187209,42.964013756978346,42.964013756978346,48.629777032194426,48.629777032194426
74,35.1995910259315,35.1995910259315,39.44851832300577,36.36059224776059,42.11403313383681,42.11403313383681,46.374774380757884,46.374774380757884,42.11403313383681,42.11403313383681,48.84823514463946,48.84823514463946
75,35.48900535342371,35.48900535342371,39.7691130841648,36.63187540476363,42.4999227666978,42.4999227666978,46.58977932830584,46.58977932830584,42.4999227666978,42.4999227666978,49.0631942027606,49.0631942027606
76,35.775464166658665,35.775464166658665,40.08696939300455,36.900071175016535,42.88348773197578,42.88348773197578,46.801255371513946,46.801255371513946,42.88348773197578,42.88348773197578,49.27462468995026,49.27462468995026
77,36.0589461430843,36.0589461430843,40.40206874423451,37.16515639339863,43.264714181739606,43.264714181739606,47.00917251661906,47.00917251661906,43.264714181739606,43.264714181739606,49.482496608889505,49.482496608889505
78,36.339429670362435,36.339429670362435,40.71439240191562,37.42710756455938,43.64358812763278,43.64358812763278,47.21350027688976,47.21350027688976,43.64358812763278,43.64358812763278,49.68677946933957,49.68677946933957
79,36.6168928400774,36.6168928400774,41.02392139475627,37.685900855464354,44.020095438282794,44.020095438282794,47.414207660009055,47.414207660009055,44.020095438282794,44.020095438282794,49.88744227552385,49.88744227552385
80,36.23761933341768,36.23761933341768,41.33063651128785,37.94151208772493,44.39422183665575,44.39422183665575,47.61126315503017,47.61126315503017,44.39422183665575,44.39422183665575,50.08445351308316,50.08445351308316
81,37.08340284542348,37.08340284542348,41.634518294914045,38.193916729697634,44.76595289735549,44.76595289735549,47.80463471888649,47.80463471888649,44.76595289735549,44.76595289735549,50.27778113558506,50.27778113558506
82,37.357847564953374,37.357847564953374,41.93554703883197,39.105511434748365,45.13527404386491,45.13527404386491,49.230835722352566,49.230835722352566,45.13527404386491,45.13527404386491,50.467392550568064,50.467392550568064
83,37.62922701643316,37.62922701643316,42.23370278081768,39.354684593400606,45.50217054572825,45.50217054572825,49.41671947490144,49.41671947490144,45.50217054572825,45.50217054572825,50.653254605102205,50.653254605102205
84,37.897518365624904,37.897518365624904,42.52896529787441,39.600601005929576,45.86662751567225,45.86662751567225,49.59881998511406,49.59881998511406,45.86662751567225,45.86662751567225,50.83533357084099,50.83533357084099
85,38.162698455191276,38.162698455191276,42.82131410073745,39.843235031128074,46.22862990666441,46.22862990666441,49.77710293535108,49.77710293535108,46.22862990666441,46.22862990666441,52.2500979991122,52.2500979991122
86,38.424743797457296,38.424743797457296,43.11072842822966,40.082560640484814,46.588162508906706,46.588162508906706,49.95153340102962,49.95153340102962,46.588162508906706,46.588162508906706,52.4244859054657,52.4244859054657
87,38.68363056695793,38.68363056695793,42.59596386139938,40.318551409010865,45.70750230680895,45.70750230680895,50.12207583401627,50.12207583401627,46.94520994676233,46.94520994676233,52.59498607751581,52.59498607751581
88,38.939334592769114,38.939334592769114,42.882447530540134,40.55118050577997,46.062079597650296,46.062079597650296,50.288694045416776,50.288694045416776,46.062079597650296,46.062079597650296,52.76156232328486,52.76156232328486
89,39.19183135060939,39.19183135060939,43.16595417541015,40.7804206841725,46.414140209621834,46.414140209621834,50.451351187731206,50.451351187731206,46.414140209621834,46.414140209621834,52.92417779223169,52.92417779223169
90,39.441095954706896,39.441095954706896,43.446462185736834,41.00624427180995,46.763668253444266,46.763668253444266,50.61000973634876,50.61000973634876,46.763668253444266,46.763668253444266,53.08279495674438,53.08279495674438
91,39.68710314942018,39.68710314942018,43.723949655141155,41.90746082640837,47.11064766095366,47.11064766095366,52.00099841219958,52.00099841219958,47.11064766095366,47.11064766095366,53.237375592941476,53.237375592941476
92,39.92982730060518,39.92982730060518,43.99839437467105,42.12983971476828,47.45506218166392,47.45506218166392,52.15152402245974,52.15152402245974,47.45506218166392,47.45506218166392,53.387880760747976,53.387880760747976
93,40.16924238671757,40.16924238671757,44.26977382615084,42.34874534846304,47.79689537924854,47.79689537924854,52.2979343467685,52.2979343467685,47.79689537924854,47.79689537924854,53.534270783208456,53.534270783208456
94,40.40532198964044,40.40532198964044,44.53806517534258,42.56414871417189,48.13613062793986,48.13613062793986,52.44018895123594,52.44018895123594,48.13613062793986,48.13613062793986,53.67650522500554,53.67650522500554
95,40.63803928522577,40.63803928522577,44.80324526490895,42.776020329210496,48.47275110884355,48.47275110884355,52.57824662127223,52.57824662127223,48.47275110884355,48.47275110884355,53.8145428701406,53.8145428701406
96,40.23508915519972,40.23508915519972,45.06529060717497,42.98433022972307,48.80673980616423,48.80673980616423,52.712065338391255,52.712065338391255,48.80673980616423,48.80673980616423,53.94834169873701,53.94834169873701
97,41.05615497614056,41.05615497614056,45.32417737667561,43.189047958481865,49.13807950334218,49.13807950334218,52.8416022560931,52.8416022560931,49.13807950334218,49.13807950334218,54.077858862922426,54.077858862922426
98,41.285504422470524,41.285504422470524,45.57988140248679,43.39014255227622,49.466752779094364,49.466752779094364,52.966813674779075,52.966813674779075,49.466752779094364,49.466752779094364,54.20305066174393,54.20305066174393
